activityId:ID,category,subcategory,city,:LABEL
2316,儿童亲子,其他儿童亲子,天津,activity
2317,儿童亲子,其他儿童亲子,天津,activity
2318,儿童亲子,其他儿童亲子,天津,activity
2319,儿童亲子,其他儿童亲子,天津,activity
2320,儿童亲子,其他儿童亲子,天津,activity
2321,儿童亲子,其他儿童亲子,天津,activity
2322,儿童亲子,其他儿童亲子,天津,activity
2323,曲苑杂坛,戏曲,天津,activity
2324,曲苑杂坛,戏曲,天津,activity
2325,曲苑杂坛,戏曲,天津,activity
2326,曲苑杂坛,戏曲,天津,activity
2327,曲苑杂坛,戏曲,天津,activity
2328,曲苑杂坛,戏曲,天津,activity
2329,曲苑杂坛,戏曲,天津,activity
2330,曲苑杂坛,戏曲,天津,activity
2331,曲苑杂坛,戏曲,天津,activity
2332,演唱会,其他演唱会,广州,activity
2333,演唱会,其他演唱会,广州,activity
2334,演唱会,其他演唱会,广州,activity
2335,演唱会,其他演唱会,广州,activity
2336,演唱会,其他演唱会,广州,activity
2337,演唱会,其他演唱会,广州,activity
2338,演唱会,其他演唱会,广州,activity
2339,演唱会,其他演唱会,广州,activity
2340,演唱会,其他演唱会,广州,activity
2341,演唱会,流行,国际及港澳台,activity
2342,演唱会,流行,国际及港澳台,activity
2343,演唱会,流行,国际及港澳台,activity
2344,演唱会,流行,国际及港澳台,activity
2345,演唱会,流行,国际及港澳台,activity
2346,演唱会,流行,国际及港澳台,activity
2347,演唱会,流行,国际及港澳台,activity
2348,演唱会,流行,国际及港澳台,activity
2349,演唱会,流行,国际及港澳台,activity
2350,话剧歌剧,音乐剧,济南,activity
2351,话剧歌剧,音乐剧,济南,activity
2352,话剧歌剧,音乐剧,济南,activity
2353,话剧歌剧,音乐剧,济南,activity
2354,话剧歌剧,音乐剧,济南,activity
2355,话剧歌剧,音乐剧,济南,activity
2356,话剧歌剧,音乐剧,济南,activity
2357,话剧歌剧,音乐剧,济南,activity
2358,话剧歌剧,音乐剧,济南,activity
2359,话剧歌剧,音乐剧,北京,activity
2360,话剧歌剧,音乐剧,北京,activity
2361,话剧歌剧,音乐剧,北京,activity
2362,话剧歌剧,音乐剧,北京,activity
2363,话剧歌剧,音乐剧,北京,activity
2364,话剧歌剧,音乐剧,北京,activity
2365,话剧歌剧,音乐剧,北京,activity
2366,话剧歌剧,音乐剧,北京,activity
2367,话剧歌剧,音乐剧,北京,activity
2368,话剧歌剧,音乐剧,乐山,activity
2369,话剧歌剧,音乐剧,乐山,activity
2370,话剧歌剧,音乐剧,乐山,activity
2371,话剧歌剧,音乐剧,乐山,activity
2372,话剧歌剧,音乐剧,乐山,activity
2373,话剧歌剧,音乐剧,乐山,activity
2374,话剧歌剧,音乐剧,乐山,activity
2375,话剧歌剧,音乐剧,乐山,activity
2376,话剧歌剧,音乐剧,乐山,activity
2377,演唱会,其他演唱会,南京,activity
2378,演唱会,其他演唱会,南京,activity
2379,演唱会,其他演唱会,南京,activity
2380,演唱会,其他演唱会,南京,activity
2381,演唱会,其他演唱会,南京,activity
2382,演唱会,其他演唱会,南京,activity
2383,演唱会,其他演唱会,南京,activity
2384,演唱会,其他演唱会,南京,activity
2385,演唱会,其他演唱会,南京,activity
2386,演唱会,其他演唱会,呼和浩特,activity
2387,演唱会,其他演唱会,呼和浩特,activity
2388,演唱会,其他演唱会,呼和浩特,activity
2389,演唱会,其他演唱会,呼和浩特,activity
2390,演唱会,其他演唱会,呼和浩特,activity
2391,演唱会,其他演唱会,呼和浩特,activity
2392,演唱会,其他演唱会,呼和浩特,activity
2393,演唱会,其他演唱会,呼和浩特,activity
2394,演唱会,其他演唱会,呼和浩特,activity
2395,话剧歌剧,话剧,杭州,activity
2396,话剧歌剧,话剧,杭州,activity
2397,话剧歌剧,话剧,杭州,activity
2398,话剧歌剧,话剧,杭州,activity
2399,话剧歌剧,话剧,杭州,activity
2400,话剧歌剧,话剧,杭州,activity
2401,话剧歌剧,话剧,杭州,activity
2402,话剧歌剧,话剧,杭州,activity
2403,话剧歌剧,话剧,杭州,activity
2404,话剧歌剧,话剧,昆明,activity
2405,话剧歌剧,话剧,昆明,activity
2406,话剧歌剧,话剧,昆明,activity
2407,话剧歌剧,话剧,昆明,activity
2408,话剧歌剧,话剧,昆明,activity
2409,话剧歌剧,话剧,昆明,activity
2410,话剧歌剧,话剧,昆明,activity
2411,话剧歌剧,话剧,昆明,activity
2412,话剧歌剧,话剧,昆明,activity
2413,展览休闲,特色体验,上海,activity
2414,展览休闲,特色体验,上海,activity
2415,展览休闲,特色体验,上海,activity
2416,展览休闲,特色体验,上海,activity
2417,展览休闲,特色体验,上海,activity
2418,展览休闲,特色体验,上海,activity
2419,展览休闲,特色体验,上海,activity
2420,展览休闲,特色体验,上海,activity
2421,展览休闲,特色体验,上海,activity
2422,音乐会,其他音乐会,北京,activity
2423,音乐会,其他音乐会,北京,activity
2424,音乐会,其他音乐会,北京,activity
2425,音乐会,其他音乐会,北京,activity
2426,音乐会,其他音乐会,北京,activity
2427,音乐会,其他音乐会,北京,activity
2428,音乐会,其他音乐会,北京,activity
2429,音乐会,其他音乐会,北京,activity
2430,音乐会,其他音乐会,北京,activity
2431,演唱会,其他演唱会,杭州,activity
2432,演唱会,其他演唱会,杭州,activity
2433,演唱会,其他演唱会,杭州,activity
2434,演唱会,其他演唱会,杭州,activity
2435,演唱会,其他演唱会,杭州,activity
2436,演唱会,其他演唱会,杭州,activity
2437,演唱会,其他演唱会,杭州,activity
2438,演唱会,其他演唱会,杭州,activity
2439,演唱会,其他演唱会,杭州,activity
2440,演唱会,其他演唱会,重庆,activity
2441,演唱会,其他演唱会,重庆,activity
2442,演唱会,其他演唱会,重庆,activity
2443,演唱会,其他演唱会,重庆,activity
2444,演唱会,其他演唱会,重庆,activity
2445,演唱会,其他演唱会,重庆,activity
2446,演唱会,其他演唱会,重庆,activity
2447,演唱会,其他演唱会,重庆,activity
2448,演唱会,其他演唱会,重庆,activity
2449,音乐会,其他音乐会,北京,activity
2450,音乐会,其他音乐会,北京,activity
2451,音乐会,其他音乐会,北京,activity
2452,音乐会,其他音乐会,北京,activity
2453,音乐会,其他音乐会,北京,activity
2454,音乐会,其他音乐会,北京,activity
2455,音乐会,其他音乐会,北京,activity
2456,音乐会,其他音乐会,北京,activity
2457,音乐会,其他音乐会,北京,activity
2458,话剧歌剧,话剧,成都,activity
2459,话剧歌剧,话剧,成都,activity
2460,话剧歌剧,话剧,成都,activity
2461,话剧歌剧,话剧,成都,activity
2462,话剧歌剧,话剧,成都,activity
2463,话剧歌剧,话剧,成都,activity
2464,话剧歌剧,话剧,成都,activity
2465,话剧歌剧,话剧,成都,activity
2466,话剧歌剧,话剧,成都,activity
2467,展览休闲,展会,上海,activity
2468,展览休闲,展会,上海,activity
2469,展览休闲,展会,上海,activity
2470,展览休闲,展会,上海,activity
2471,展览休闲,展会,上海,activity
2472,展览休闲,展会,上海,activity
2473,展览休闲,展会,上海,activity
2474,展览休闲,展会,上海,activity
2475,展览休闲,展会,上海,activity
2476,话剧歌剧,话剧,深圳,activity
2477,话剧歌剧,话剧,深圳,activity
2478,话剧歌剧,话剧,深圳,activity
2479,话剧歌剧,话剧,深圳,activity
2480,话剧歌剧,话剧,深圳,activity
2481,话剧歌剧,话剧,深圳,activity
2482,话剧歌剧,话剧,深圳,activity
2483,话剧歌剧,话剧,深圳,activity
2484,话剧歌剧,话剧,深圳,activity
2485,话剧歌剧,音乐剧,青岛,activity
2486,话剧歌剧,音乐剧,青岛,activity
2487,话剧歌剧,音乐剧,青岛,activity
2488,话剧歌剧,音乐剧,青岛,activity
2489,话剧歌剧,音乐剧,青岛,activity
2490,话剧歌剧,音乐剧,青岛,activity
2491,话剧歌剧,音乐剧,青岛,activity
2492,话剧歌剧,音乐剧,青岛,activity
2493,话剧歌剧,音乐剧,青岛,activity
2494,儿童亲子,其他儿童亲子,上海,activity
2495,儿童亲子,其他儿童亲子,上海,activity
2496,儿童亲子,其他儿童亲子,上海,activity
2497,儿童亲子,其他儿童亲子,上海,activity
2498,儿童亲子,其他儿童亲子,上海,activity
2499,儿童亲子,其他儿童亲子,上海,activity
2500,儿童亲子,其他儿童亲子,上海,activity
2501,儿童亲子,其他儿童亲子,上海,activity
2502,儿童亲子,其他儿童亲子,上海,activity
2503,曲苑杂坛,其他曲苑杂坛,天津,activity
2504,曲苑杂坛,其他曲苑杂坛,天津,activity
2505,曲苑杂坛,其他曲苑杂坛,天津,activity
2506,曲苑杂坛,其他曲苑杂坛,天津,activity
2507,曲苑杂坛,其他曲苑杂坛,天津,activity
2508,曲苑杂坛,其他曲苑杂坛,天津,activity
2509,曲苑杂坛,其他曲苑杂坛,天津,activity
2510,曲苑杂坛,其他曲苑杂坛,天津,activity
2511,曲苑杂坛,其他曲苑杂坛,天津,activity
2512,演唱会,流行,深圳,activity
2513,演唱会,流行,深圳,activity
2514,演唱会,流行,深圳,activity
2515,演唱会,流行,深圳,activity
2516,演唱会,流行,深圳,activity
2517,演唱会,流行,深圳,activity
2518,演唱会,流行,深圳,activity
2519,演唱会,流行,深圳,activity
2520,演唱会,流行,深圳,activity
2521,儿童亲子,其他儿童亲子,金华,activity
2522,儿童亲子,其他儿童亲子,金华,activity
2523,儿童亲子,其他儿童亲子,金华,activity
2524,儿童亲子,其他儿童亲子,金华,activity
2525,儿童亲子,其他儿童亲子,金华,activity
2526,儿童亲子,其他儿童亲子,金华,activity
2527,儿童亲子,其他儿童亲子,金华,activity
2528,儿童亲子,其他儿童亲子,金华,activity
2529,儿童亲子,其他儿童亲子,金华,activity
2530,演唱会,其他演唱会,太原,activity
2531,演唱会,其他演唱会,太原,activity
2532,演唱会,其他演唱会,太原,activity
2533,演唱会,其他演唱会,太原,activity
2534,演唱会,其他演唱会,太原,activity
2535,演唱会,其他演唱会,太原,activity
2536,演唱会,其他演唱会,太原,activity
2537,演唱会,其他演唱会,太原,activity
2538,演唱会,其他演唱会,太原,activity
2539,话剧歌剧,话剧,北京,activity
2540,话剧歌剧,话剧,北京,activity
2541,话剧歌剧,话剧,北京,activity
2542,话剧歌剧,话剧,北京,activity
2543,话剧歌剧,话剧,北京,activity
2544,话剧歌剧,话剧,北京,activity
2545,话剧歌剧,话剧,北京,activity
2546,话剧歌剧,话剧,北京,activity
2547,话剧歌剧,话剧,北京,activity
2548,演唱会,其他演唱会,天津,activity
2549,演唱会,其他演唱会,天津,activity
2550,演唱会,其他演唱会,天津,activity
2551,演唱会,其他演唱会,天津,activity
2552,演唱会,其他演唱会,天津,activity
2553,演唱会,其他演唱会,天津,activity
2554,演唱会,其他演唱会,天津,activity
2555,演唱会,其他演唱会,天津,activity
2556,演唱会,其他演唱会,天津,activity
2557,展览休闲,展会,上海,activity
2558,展览休闲,展会,上海,activity
2559,展览休闲,展会,上海,activity
2560,展览休闲,展会,上海,activity
2561,展览休闲,展会,上海,activity
2562,展览休闲,展会,上海,activity
2563,展览休闲,展会,上海,activity
2564,展览休闲,展会,上海,activity
2565,展览休闲,展会,上海,activity
2566,曲苑杂坛,其他曲苑杂坛,青岛,activity
2567,曲苑杂坛,其他曲苑杂坛,青岛,activity
2568,曲苑杂坛,其他曲苑杂坛,青岛,activity
2569,曲苑杂坛,其他曲苑杂坛,青岛,activity
2570,曲苑杂坛,其他曲苑杂坛,青岛,activity
2571,曲苑杂坛,其他曲苑杂坛,青岛,activity
2572,曲苑杂坛,其他曲苑杂坛,青岛,activity
2573,曲苑杂坛,其他曲苑杂坛,青岛,activity
2574,曲苑杂坛,其他曲苑杂坛,青岛,activity
2575,话剧歌剧,音乐剧,深圳,activity
2576,话剧歌剧,音乐剧,深圳,activity
2577,话剧歌剧,音乐剧,深圳,activity
2578,话剧歌剧,音乐剧,深圳,activity
2579,话剧歌剧,音乐剧,深圳,activity
2580,话剧歌剧,音乐剧,深圳,activity
2581,话剧歌剧,音乐剧,深圳,activity
2582,话剧歌剧,音乐剧,深圳,activity
2583,话剧歌剧,音乐剧,深圳,activity
2584,展览休闲,展会,上海,activity
2585,展览休闲,展会,上海,activity
2586,展览休闲,展会,上海,activity
2587,展览休闲,展会,上海,activity
2588,展览休闲,展会,上海,activity
2589,展览休闲,展会,上海,activity
2590,展览休闲,展会,上海,activity
2591,展览休闲,展会,上海,activity
2592,展览休闲,展会,上海,activity
2593,话剧歌剧,音乐剧,广州,activity
2594,话剧歌剧,音乐剧,广州,activity
2595,话剧歌剧,音乐剧,广州,activity
2596,话剧歌剧,音乐剧,广州,activity
2597,话剧歌剧,音乐剧,广州,activity
2598,话剧歌剧,音乐剧,广州,activity
2599,话剧歌剧,音乐剧,广州,activity
2600,话剧歌剧,音乐剧,广州,activity
2601,话剧歌剧,音乐剧,广州,activity
2602,音乐会,其他音乐会,成都,activity
2603,音乐会,其他音乐会,成都,activity
2604,音乐会,其他音乐会,成都,activity
2605,音乐会,其他音乐会,成都,activity
2606,音乐会,其他音乐会,成都,activity
2607,音乐会,其他音乐会,成都,activity
2608,音乐会,其他音乐会,成都,activity
2609,音乐会,其他音乐会,成都,activity
2610,音乐会,其他音乐会,成都,activity
2611,体育,其他体育,上海,activity
2612,体育,其他体育,上海,activity
2613,体育,其他体育,上海,activity
2614,体育,其他体育,上海,activity
2615,体育,其他体育,上海,activity
2616,体育,其他体育,上海,activity
2617,体育,其他体育,上海,activity
2618,体育,其他体育,上海,activity
2619,体育,其他体育,上海,activity
2620,儿童亲子,其他儿童亲子,深圳,activity
2621,儿童亲子,其他儿童亲子,深圳,activity
2622,儿童亲子,其他儿童亲子,深圳,activity
2623,儿童亲子,其他儿童亲子,深圳,activity
2624,儿童亲子,其他儿童亲子,深圳,activity
2625,儿童亲子,其他儿童亲子,深圳,activity
2626,儿童亲子,其他儿童亲子,深圳,activity
2627,儿童亲子,其他儿童亲子,深圳,activity
2628,儿童亲子,其他儿童亲子,深圳,activity
2629,音乐会,其他音乐会,深圳,activity
2630,音乐会,其他音乐会,深圳,activity
2631,音乐会,其他音乐会,深圳,activity
2632,音乐会,其他音乐会,深圳,activity
2633,音乐会,其他音乐会,深圳,activity
2634,音乐会,其他音乐会,深圳,activity
2635,音乐会,其他音乐会,深圳,activity
2636,音乐会,其他音乐会,深圳,activity
2637,音乐会,其他音乐会,深圳,activity
2638,曲苑杂坛,戏曲,上海,activity
2639,曲苑杂坛,戏曲,上海,activity
2640,曲苑杂坛,戏曲,上海,activity
2641,曲苑杂坛,戏曲,上海,activity
2642,曲苑杂坛,戏曲,上海,activity
2643,曲苑杂坛,戏曲,上海,activity
2644,曲苑杂坛,戏曲,上海,activity
2645,曲苑杂坛,戏曲,上海,activity
2646,曲苑杂坛,戏曲,上海,activity
2647,话剧歌剧,音乐剧,成都,activity
2648,话剧歌剧,音乐剧,成都,activity
2649,话剧歌剧,音乐剧,成都,activity
2650,话剧歌剧,音乐剧,成都,activity
2651,话剧歌剧,音乐剧,成都,activity
2652,话剧歌剧,音乐剧,成都,activity
2653,话剧歌剧,音乐剧,成都,activity
2654,话剧歌剧,音乐剧,成都,activity
2655,话剧歌剧,音乐剧,成都,activity
2656,体育,球类运动,重庆,activity
2657,体育,球类运动,重庆,activity
2658,体育,球类运动,重庆,activity
2659,体育,球类运动,重庆,activity
2660,体育,球类运动,重庆,activity
2661,体育,球类运动,重庆,activity
2662,体育,球类运动,重庆,activity
2663,体育,球类运动,重庆,activity
2664,体育,球类运动,重庆,activity
2665,展览休闲,展会,大连,activity
2666,展览休闲,展会,大连,activity
2667,展览休闲,展会,大连,activity
2668,展览休闲,展会,大连,activity
2669,展览休闲,展会,大连,activity
2670,展览休闲,展会,大连,activity
2671,展览休闲,展会,大连,activity
2672,展览休闲,展会,大连,activity
2673,展览休闲,展会,大连,activity
2674,展览休闲,展会,广州,activity
2675,展览休闲,展会,广州,activity
2676,展览休闲,展会,广州,activity
2677,展览休闲,展会,广州,activity
2678,展览休闲,展会,广州,activity
2679,展览休闲,展会,广州,activity
2680,展览休闲,展会,广州,activity
2681,展览休闲,展会,广州,activity
2682,展览休闲,展会,广州,activity
2683,话剧歌剧,音乐剧,深圳,activity
2684,话剧歌剧,音乐剧,深圳,activity
2685,话剧歌剧,音乐剧,深圳,activity
2686,话剧歌剧,音乐剧,深圳,activity
2687,话剧歌剧,音乐剧,深圳,activity
2688,话剧歌剧,音乐剧,深圳,activity
2689,话剧歌剧,音乐剧,深圳,activity
2690,话剧歌剧,音乐剧,深圳,activity
2691,话剧歌剧,音乐剧,深圳,activity
2692,儿童亲子,其他儿童亲子,上海,activity
2693,儿童亲子,其他儿童亲子,上海,activity
2694,儿童亲子,其他儿童亲子,上海,activity
2695,儿童亲子,其他儿童亲子,上海,activity
2696,儿童亲子,其他儿童亲子,上海,activity
2697,儿童亲子,其他儿童亲子,上海,activity
2698,儿童亲子,其他儿童亲子,上海,activity
2699,儿童亲子,其他儿童亲子,上海,activity
2700,儿童亲子,其他儿童亲子,上海,activity
2701,曲苑杂坛,其他曲苑杂坛,北京,activity
2702,曲苑杂坛,其他曲苑杂坛,北京,activity
2703,曲苑杂坛,其他曲苑杂坛,北京,activity
2704,曲苑杂坛,其他曲苑杂坛,北京,activity
2705,曲苑杂坛,其他曲苑杂坛,北京,activity
2706,曲苑杂坛,其他曲苑杂坛,北京,activity
2707,曲苑杂坛,其他曲苑杂坛,北京,activity
2708,曲苑杂坛,其他曲苑杂坛,北京,activity
2709,曲苑杂坛,其他曲苑杂坛,北京,activity
2710,音乐会,其他音乐会,兰州,activity
2711,音乐会,其他音乐会,兰州,activity
2712,音乐会,其他音乐会,兰州,activity
2713,音乐会,其他音乐会,兰州,activity
2714,音乐会,其他音乐会,兰州,activity
2715,音乐会,其他音乐会,兰州,activity
2716,音乐会,其他音乐会,兰州,activity
2717,音乐会,其他音乐会,兰州,activity
2718,音乐会,其他音乐会,兰州,activity
2719,话剧歌剧,话剧,兰州,activity
2720,话剧歌剧,话剧,兰州,activity
2721,话剧歌剧,话剧,兰州,activity
2722,话剧歌剧,话剧,兰州,activity
2723,话剧歌剧,话剧,兰州,activity
2724,话剧歌剧,话剧,兰州,activity
2725,话剧歌剧,话剧,兰州,activity
2726,话剧歌剧,话剧,兰州,activity
2727,话剧歌剧,话剧,兰州,activity
2728,演唱会,其他演唱会,北京,activity
2729,演唱会,其他演唱会,北京,activity
2730,演唱会,其他演唱会,北京,activity
2731,演唱会,其他演唱会,北京,activity
2732,演唱会,其他演唱会,北京,activity
2733,演唱会,其他演唱会,北京,activity
2734,演唱会,其他演唱会,北京,activity
2735,演唱会,其他演唱会,北京,activity
2736,演唱会,其他演唱会,北京,activity
2737,展览休闲,展会,深圳,activity
2738,展览休闲,展会,深圳,activity
2739,展览休闲,展会,深圳,activity
2740,展览休闲,展会,深圳,activity
2741,展览休闲,展会,深圳,activity
2742,展览休闲,展会,深圳,activity
2743,展览休闲,展会,深圳,activity
2744,展览休闲,展会,深圳,activity
2745,展览休闲,展会,深圳,activity
2746,话剧歌剧,音乐剧,深圳,activity
2747,话剧歌剧,音乐剧,深圳,activity
2748,话剧歌剧,音乐剧,深圳,activity
2749,话剧歌剧,音乐剧,深圳,activity
2750,话剧歌剧,音乐剧,深圳,activity
2751,话剧歌剧,音乐剧,深圳,activity
2752,话剧歌剧,音乐剧,深圳,activity
2753,话剧歌剧,音乐剧,深圳,activity
2754,话剧歌剧,音乐剧,深圳,activity
2755,话剧歌剧,话剧,青岛,activity
2756,话剧歌剧,话剧,青岛,activity
2757,话剧歌剧,话剧,青岛,activity
2758,话剧歌剧,话剧,青岛,activity
2759,话剧歌剧,话剧,青岛,activity
2760,话剧歌剧,话剧,青岛,activity
2761,话剧歌剧,话剧,青岛,activity
2762,话剧歌剧,话剧,青岛,activity
2763,话剧歌剧,话剧,青岛,activity
2764,演唱会,其他演唱会,天津,activity
2765,演唱会,其他演唱会,天津,activity
2766,演唱会,其他演唱会,天津,activity
2767,演唱会,其他演唱会,天津,activity
2768,演唱会,其他演唱会,天津,activity
2769,演唱会,其他演唱会,天津,activity
2770,演唱会,其他演唱会,天津,activity
2771,演唱会,其他演唱会,天津,activity
2772,演唱会,其他演唱会,天津,activity
2773,音乐会,其他音乐会,深圳,activity
2774,音乐会,其他音乐会,深圳,activity
2775,音乐会,其他音乐会,深圳,activity
2776,音乐会,其他音乐会,深圳,activity
2777,音乐会,其他音乐会,深圳,activity
2778,音乐会,其他音乐会,深圳,activity
2779,音乐会,其他音乐会,深圳,activity
2780,音乐会,其他音乐会,深圳,activity
2781,音乐会,其他音乐会,深圳,activity
2782,音乐会,其他音乐会,上海,activity
2783,音乐会,其他音乐会,上海,activity
2784,音乐会,其他音乐会,上海,activity
2785,音乐会,其他音乐会,上海,activity
2786,音乐会,其他音乐会,上海,activity
2787,音乐会,其他音乐会,上海,activity
2788,音乐会,其他音乐会,上海,activity
2789,音乐会,其他音乐会,上海,activity
2790,音乐会,其他音乐会,上海,activity
2791,演唱会,其他演唱会,广州,activity
2792,演唱会,其他演唱会,广州,activity
2793,演唱会,其他演唱会,广州,activity
2794,演唱会,其他演唱会,广州,activity
2795,演唱会,其他演唱会,广州,activity
2796,演唱会,其他演唱会,广州,activity
2797,演唱会,其他演唱会,广州,activity
2798,演唱会,其他演唱会,广州,activity
2799,演唱会,其他演唱会,广州,activity
2800,儿童亲子,其他儿童亲子,重庆,activity
2801,儿童亲子,其他儿童亲子,重庆,activity
2802,儿童亲子,其他儿童亲子,重庆,activity
2803,儿童亲子,其他儿童亲子,重庆,activity
2804,儿童亲子,其他儿童亲子,重庆,activity
2805,儿童亲子,其他儿童亲子,重庆,activity
2806,儿童亲子,其他儿童亲子,重庆,activity
2807,儿童亲子,其他儿童亲子,重庆,activity
2808,儿童亲子,其他儿童亲子,重庆,activity
2809,舞蹈芭蕾,舞蹈,广州,activity
2810,舞蹈芭蕾,舞蹈,广州,activity
2811,舞蹈芭蕾,舞蹈,广州,activity
2812,舞蹈芭蕾,舞蹈,广州,activity
2813,舞蹈芭蕾,舞蹈,广州,activity
2814,舞蹈芭蕾,舞蹈,广州,activity
2815,舞蹈芭蕾,舞蹈,广州,activity
2816,舞蹈芭蕾,舞蹈,广州,activity
2817,舞蹈芭蕾,舞蹈,广州,activity
2818,演唱会,流行,南京,activity
2819,演唱会,流行,南京,activity
2820,演唱会,流行,南京,activity
2821,演唱会,流行,南京,activity
2822,演唱会,流行,南京,activity
2823,演唱会,流行,南京,activity
2824,演唱会,流行,南京,activity
2825,演唱会,流行,南京,activity
2826,演唱会,流行,南京,activity
2827,儿童亲子,其他儿童亲子,长春,activity
2828,儿童亲子,其他儿童亲子,长春,activity
2829,儿童亲子,其他儿童亲子,长春,activity
2830,儿童亲子,其他儿童亲子,长春,activity
2831,儿童亲子,其他儿童亲子,长春,activity
2832,儿童亲子,其他儿童亲子,长春,activity
2833,儿童亲子,其他儿童亲子,长春,activity
2834,儿童亲子,其他儿童亲子,长春,activity
2835,儿童亲子,其他儿童亲子,长春,activity
2836,展览休闲,展会,上海,activity
2837,展览休闲,展会,上海,activity
2838,展览休闲,展会,上海,activity
2839,展览休闲,展会,上海,activity
2840,展览休闲,展会,上海,activity
2841,展览休闲,展会,上海,activity
2842,展览休闲,展会,上海,activity
2843,展览休闲,展会,上海,activity
2844,展览休闲,展会,上海,activity
2845,儿童亲子,其他儿童亲子,泉州,activity
2846,儿童亲子,其他儿童亲子,泉州,activity
2847,儿童亲子,其他儿童亲子,泉州,activity
2848,儿童亲子,其他儿童亲子,泉州,activity
2849,儿童亲子,其他儿童亲子,泉州,activity
2850,儿童亲子,其他儿童亲子,泉州,activity
2851,儿童亲子,其他儿童亲子,泉州,activity
2852,儿童亲子,其他儿童亲子,泉州,activity
2853,儿童亲子,其他儿童亲子,泉州,activity
2854,体育,篮球,深圳,activity
2855,体育,篮球,深圳,activity
2856,体育,篮球,深圳,activity
2857,体育,篮球,深圳,activity
2858,体育,篮球,深圳,activity
2859,体育,篮球,深圳,activity
2860,体育,篮球,深圳,activity
2861,体育,篮球,深圳,activity
2862,体育,篮球,深圳,activity
2863,曲苑杂坛,戏曲,上海,activity
2864,曲苑杂坛,戏曲,上海,activity
2865,曲苑杂坛,戏曲,上海,activity
2866,曲苑杂坛,戏曲,上海,activity
2867,曲苑杂坛,戏曲,上海,activity
2868,曲苑杂坛,戏曲,上海,activity
2869,曲苑杂坛,戏曲,上海,activity
2870,曲苑杂坛,戏曲,上海,activity
2871,曲苑杂坛,戏曲,上海,activity
2872,儿童亲子,其他儿童亲子,佛山,activity
2873,儿童亲子,其他儿童亲子,佛山,activity
2874,儿童亲子,其他儿童亲子,佛山,activity
2875,儿童亲子,其他儿童亲子,佛山,activity
2876,儿童亲子,其他儿童亲子,佛山,activity
2877,儿童亲子,其他儿童亲子,佛山,activity
2878,儿童亲子,其他儿童亲子,佛山,activity
2879,儿童亲子,其他儿童亲子,佛山,activity
2880,儿童亲子,其他儿童亲子,佛山,activity
2881,演唱会,其他演唱会,广州,activity
2882,演唱会,其他演唱会,广州,activity
2883,演唱会,其他演唱会,广州,activity
2884,演唱会,其他演唱会,广州,activity
2885,演唱会,其他演唱会,广州,activity
2886,演唱会,其他演唱会,广州,activity
2887,演唱会,其他演唱会,广州,activity
2888,演唱会,其他演唱会,广州,activity
2889,演唱会,其他演唱会,广州,activity
2890,话剧歌剧,话剧,杭州,activity
2891,话剧歌剧,话剧,杭州,activity
2892,话剧歌剧,话剧,杭州,activity
2893,话剧歌剧,话剧,杭州,activity
2894,话剧歌剧,话剧,杭州,activity
2895,话剧歌剧,话剧,杭州,activity
2896,话剧歌剧,话剧,杭州,activity
2897,话剧歌剧,话剧,杭州,activity
2898,话剧歌剧,话剧,杭州,activity
2899,舞蹈芭蕾,舞蹈,上海,activity
2900,舞蹈芭蕾,舞蹈,上海,activity
2901,舞蹈芭蕾,舞蹈,上海,activity
2902,舞蹈芭蕾,舞蹈,上海,activity
2903,舞蹈芭蕾,舞蹈,上海,activity
2904,舞蹈芭蕾,舞蹈,上海,activity
2905,舞蹈芭蕾,舞蹈,上海,activity
2906,舞蹈芭蕾,舞蹈,上海,activity
2907,舞蹈芭蕾,舞蹈,上海,activity
2908,音乐会,其他音乐会,合肥,activity
2909,音乐会,其他音乐会,合肥,activity
2910,音乐会,其他音乐会,合肥,activity
2911,音乐会,其他音乐会,合肥,activity
2912,音乐会,其他音乐会,合肥,activity
2913,音乐会,其他音乐会,合肥,activity
2914,音乐会,其他音乐会,合肥,activity
2915,音乐会,其他音乐会,合肥,activity
2916,音乐会,其他音乐会,合肥,activity
2917,音乐会,其他音乐会,济南,activity
2918,音乐会,其他音乐会,济南,activity
2919,音乐会,其他音乐会,济南,activity
2920,音乐会,其他音乐会,济南,activity
2921,音乐会,其他音乐会,济南,activity
2922,音乐会,其他音乐会,济南,activity
2923,音乐会,其他音乐会,济南,activity
2924,音乐会,其他音乐会,济南,activity
2925,音乐会,其他音乐会,济南,activity
2926,演唱会,其他演唱会,洛阳,activity
2927,演唱会,其他演唱会,洛阳,activity
2928,演唱会,其他演唱会,洛阳,activity
2929,演唱会,其他演唱会,洛阳,activity
2930,演唱会,其他演唱会,洛阳,activity
2931,演唱会,其他演唱会,洛阳,activity
2932,演唱会,其他演唱会,洛阳,activity
2933,演唱会,其他演唱会,洛阳,activity
2934,演唱会,其他演唱会,洛阳,activity
2935,演唱会,流行,南通,activity
2936,演唱会,流行,南通,activity
2937,演唱会,流行,南通,activity
2938,演唱会,流行,南通,activity
2939,演唱会,流行,南通,activity
2940,演唱会,流行,南通,activity
2941,演唱会,流行,南通,activity
2942,演唱会,流行,南通,activity
2943,演唱会,流行,南通,activity
2944,儿童亲子,其他儿童亲子,重庆,activity
2945,儿童亲子,其他儿童亲子,重庆,activity
2946,儿童亲子,其他儿童亲子,重庆,activity
